timestamp,direction,type,message
2026-07-05 18:35:52.675,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36340D0A24474E4747412C3136333535332E36302C2C2C2C2C302C30
2026-07-05 18:35:52.685,AS_GPS_HS->Helix,nmea,"$GNGGA,163553.60,,,,,0,00,99.99,,,,,,*79"
2026-07-05 18:35:52.685,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37390D0A
2026-07-05 18:35:52.855,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:52.855,AS_GPS_HS->Helix,nmea,"$GPHDG,266.0,0.0,E,0.0,E*5C"
2026-07-05 18:35:52.855,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=47504844472C3236362E302C302E302C452C302E302C452A35430D0A245054
2026-07-05 18:35:52.865,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=53
2026-07-05 18:35:52.865,AS_GPS_HS->Helix,nmea,"$PTSI160,3,10,266*05"
2026-07-05 18:35:52.865,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=493136302C332C31302C3236362A30350D0A24474E524D432C313633353533
2026-07-05 18:35:52.875,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2E
2026-07-05 18:35:52.875,AS_GPS_HS->Helix,nmea,"$GNRMC,163553.80,V,,,,,,,050726,,,N*6A"
2026-07-05 18:35:52.875,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=38302C562C2C2C2C2C2C2C3035303732362C2C2C4E2A36410D0A24474E4747
2026-07-05 18:35:52.885,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=41
2026-07-05 18:35:52.885,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C3136333535332E38302C2C2C2C2C302C30302C39392E39392C2C2C2C2C2C
2026-07-05 18:35:52.895,AS_GPS_HS->Helix,nmea,"$GNGGA,163553.80,,,,,0,00,99.99,,,,,,*77"
2026-07-05 18:35:52.895,AS_GPS_HS->Helix,raw,RAW_LEN=5 HEX=2A37370D0A
2026-07-05 18:35:53.055,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:53.055,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535342E30302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:53.065,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:53.065,AS_GPS_HS->Helix,nmea,"$GNRMC,163554.00,V,,,,,,,050726,,,N*65"
2026-07-05 18:35:53.065,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36350D0A24474E4747412C3136333535342E30302C2C2C2C2C302C30
2026-07-05 18:35:53.075,AS_GPS_HS->Helix,nmea,"$GNGGA,163554.00,,,,,0,00,99.99,,,,,,*78"
2026-07-05 18:35:53.075,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37380D0A
2026-07-05 18:35:53.255,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:53.255,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535342E32302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:53.265,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:53.265,AS_GPS_HS->Helix,nmea,"$GNRMC,163554.20,V,,,,,,,050726,,,N*67"
2026-07-05 18:35:53.265,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36370D0A24474E4747412C3136333535342E32302C2C2C2C2C302C30
2026-07-05 18:35:53.275,AS_GPS_HS->Helix,nmea,"$GNGGA,163554.20,,,,,0,00,99.99,,,,,,*7A"
2026-07-05 18:35:53.275,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37410D0A
2026-07-05 18:35:53.355,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:53.355,AS_GPS_HS->Helix,nmea,"$GPHDG,267.0,0.0,E,0.0,E*5D"
2026-07-05 18:35:53.355,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3236372E302C302E302C452C302E302C452A35440D0A
2026-07-05 18:35:53.465,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:53.465,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535342E34302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:53.475,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:53.475,AS_GPS_HS->Helix,nmea,"$GNRMC,163554.40,V,,,,,,,050726,,,N*61"
2026-07-05 18:35:53.475,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36310D0A24474E4747412C3136333535342E34302C2C2C2C2C302C30
2026-07-05 18:35:53.475,AS_GPS_HS->Helix,nmea,"$GNGGA,163554.40,,,,,0,00,99.99,,,,,,*7C"
2026-07-05 18:35:53.475,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37430D0A
2026-07-05 18:35:53.665,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:53.665,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535342E36302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:53.675,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:53.675,AS_GPS_HS->Helix,nmea,"$GNRMC,163554.60,V,,,,,,,050726,,,N*63"
2026-07-05 18:35:53.675,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36330D0A24474E4747412C3136333535342E36302C2C2C2C2C302C30
2026-07-05 18:35:53.675,AS_GPS_HS->Helix,nmea,"$GNGGA,163554.60,,,,,0,00,99.99,,,,,,*7E"
2026-07-05 18:35:53.675,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37450D0A
2026-07-05 18:35:53.855,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:53.855,AS_GPS_HS->Helix,nmea,"$GPHDG,267.0,0.0,E,0.0,E*5D"
2026-07-05 18:35:53.855,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=47504844472C3236372E302C302E302C452C302E302C452A35440D0A245054
2026-07-05 18:35:53.865,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=53
2026-07-05 18:35:53.865,AS_GPS_HS->Helix,nmea,"$PTSI160,3,10,267*04"
2026-07-05 18:35:53.865,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=493136302C332C31302C3236372A30340D0A24474E524D432C313633353534
2026-07-05 18:35:53.875,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2E
2026-07-05 18:35:53.875,AS_GPS_HS->Helix,nmea,"$GNRMC,163554.80,V,,,,,,,050726,,,N*6D"
2026-07-05 18:35:53.875,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=38302C562C2C2C2C2C2C2C3035303732362C2C2C4E2A36440D0A24474E4747
2026-07-05 18:35:53.885,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=41
2026-07-05 18:35:53.885,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C3136333535342E38302C2C2C2C2C302C30302C39392E39392C2C2C2C2C2C
2026-07-05 18:35:53.895,AS_GPS_HS->Helix,nmea,"$GNGGA,163554.80,,,,,0,00,99.99,,,,,,*70"
2026-07-05 18:35:53.895,AS_GPS_HS->Helix,raw,RAW_LEN=5 HEX=2A37300D0A
2026-07-05 18:35:54.065,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:54.065,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535352E30302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:54.075,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:54.075,AS_GPS_HS->Helix,nmea,"$GNRMC,163555.00,V,,,,,,,050726,,,N*64"
2026-07-05 18:35:54.075,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36340D0A24474E4747412C3136333535352E30302C2C2C2C2C302C30
2026-07-05 18:35:54.085,AS_GPS_HS->Helix,nmea,"$GNGGA,163555.00,,,,,0,00,99.99,,,,,,*79"
2026-07-05 18:35:54.085,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37390D0A
2026-07-05 18:35:54.265,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:54.265,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535352E32302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:54.265,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:54.265,AS_GPS_HS->Helix,nmea,"$GNRMC,163555.20,V,,,,,,,050726,,,N*66"
2026-07-05 18:35:54.265,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36360D0A24474E4747412C3136333535352E32302C2C2C2C2C302C30
2026-07-05 18:35:54.275,AS_GPS_HS->Helix,nmea,"$GNGGA,163555.20,,,,,0,00,99.99,,,,,,*7B"
2026-07-05 18:35:54.275,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37420D0A
2026-07-05 18:35:54.355,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:54.355,AS_GPS_HS->Helix,nmea,"$GPHDG,266.0,0.0,E,0.0,E*5C"
2026-07-05 18:35:54.355,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3236362E302C302E302C452C302E302C452A35430D0A
2026-07-05 18:35:54.465,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:54.465,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535352E34302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:54.475,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:54.475,AS_GPS_HS->Helix,nmea,"$GNRMC,163555.40,V,,,,,,,050726,,,N*60"
2026-07-05 18:35:54.475,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36300D0A24474E4747412C3136333535352E34302C2C2C2C2C302C30
2026-07-05 18:35:54.485,AS_GPS_HS->Helix,nmea,"$GNGGA,163555.40,,,,,0,00,99.99,,,,,,*7D"
2026-07-05 18:35:54.485,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37440D0A
2026-07-05 18:35:54.675,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:54.675,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535352E36302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:54.675,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:54.675,AS_GPS_HS->Helix,nmea,"$GNRMC,163555.60,V,,,,,,,050726,,,N*62"
2026-07-05 18:35:54.675,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36320D0A24474E4747412C3136333535352E36302C2C2C2C2C302C30
2026-07-05 18:35:54.685,AS_GPS_HS->Helix,nmea,"$GNGGA,163555.60,,,,,0,00,99.99,,,,,,*7F"
2026-07-05 18:35:54.685,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37460D0A
2026-07-05 18:35:54.855,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:54.855,AS_GPS_HS->Helix,nmea,"$GPHDG,267.0,0.0,E,0.0,E*5D"
2026-07-05 18:35:54.855,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=47504844472C3236372E302C302E302C452C302E302C452A35440D0A245054
2026-07-05 18:35:54.865,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=53
2026-07-05 18:35:54.865,AS_GPS_HS->Helix,nmea,"$PTSI160,3,10,267*04"
2026-07-05 18:35:54.865,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=493136302C332C31302C3236372A30340D0A24474E524D432C313633353535
2026-07-05 18:35:54.875,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2E
2026-07-05 18:35:54.875,AS_GPS_HS->Helix,nmea,"$GNRMC,163555.80,V,,,,,,,050726,,,N*6C"
2026-07-05 18:35:54.875,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=38302C562C2C2C2C2C2C2C3035303732362C2C2C4E2A36430D0A24474E4747
2026-07-05 18:35:54.885,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=41
2026-07-05 18:35:54.885,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C3136333535352E38302C2C2C2C2C302C30302C39392E39392C2C2C2C2C2C
2026-07-05 18:35:54.895,AS_GPS_HS->Helix,nmea,"$GNGGA,163555.80,,,,,0,00,99.99,,,,,,*71"
2026-07-05 18:35:54.895,AS_GPS_HS->Helix,raw,RAW_LEN=5 HEX=2A37310D0A
2026-07-05 18:35:55.065,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:55.065,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535362E30302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:55.075,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:55.075,AS_GPS_HS->Helix,nmea,"$GNRMC,163556.00,V,,,,,,,050726,,,N*67"
2026-07-05 18:35:55.075,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36370D0A24474E4747412C3136333535362E30302C2C2C2C2C302C30
2026-07-05 18:35:55.085,AS_GPS_HS->Helix,nmea,"$GNGGA,163556.00,,,,,0,00,99.99,,,,,,*7A"
2026-07-05 18:35:55.085,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37410D0A
2026-07-05 18:35:55.265,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:55.265,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535362E32302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:55.275,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:55.275,AS_GPS_HS->Helix,nmea,"$GNRMC,163556.20,V,,,,,,,050726,,,N*65"
2026-07-05 18:35:55.275,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36350D0A24474E4747412C3136333535362E32302C2C2C2C2C302C30
2026-07-05 18:35:55.285,AS_GPS_HS->Helix,nmea,"$GNGGA,163556.20,,,,,0,00,99.99,,,,,,*78"
2026-07-05 18:35:55.285,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37380D0A
2026-07-05 18:35:55.355,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:55.355,AS_GPS_HS->Helix,nmea,"$GPHDG,266.0,0.0,E,0.0,E*5C"
2026-07-05 18:35:55.355,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3236362E302C302E302C452C302E302C452A35430D0A
2026-07-05 18:35:55.465,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:55.465,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535362E34302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:55.475,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:55.475,AS_GPS_HS->Helix,nmea,"$GNRMC,163556.40,V,,,,,,,050726,,,N*63"
2026-07-05 18:35:55.475,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36330D0A24474E4747412C3136333535362E34302C2C2C2C2C302C30
2026-07-05 18:35:55.485,AS_GPS_HS->Helix,nmea,"$GNGGA,163556.40,,,,,0,00,99.99,,,,,,*7E"
2026-07-05 18:35:55.485,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37450D0A
2026-07-05 18:35:55.665,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:55.665,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535362E36302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:55.665,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:55.675,AS_GPS_HS->Helix,nmea,"$GNRMC,163556.60,V,,,,,,,050726,,,N*61"
2026-07-05 18:35:55.675,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36310D0A24474E4747412C3136333535362E36302C2C2C2C2C302C30
2026-07-05 18:35:55.675,AS_GPS_HS->Helix,nmea,"$GNGGA,163556.60,,,,,0,00,99.99,,,,,,*7C"
2026-07-05 18:35:55.675,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37430D0A
2026-07-05 18:35:55.855,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:55.855,AS_GPS_HS->Helix,nmea,"$GPHDG,266.0,0.0,E,0.0,E*5C"
2026-07-05 18:35:55.855,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=47504844472C3236362E302C302E302C452C302E302C452A35430D0A245054
2026-07-05 18:35:55.865,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=53
2026-07-05 18:35:55.865,AS_GPS_HS->Helix,nmea,"$PTSI160,3,10,266*05"
2026-07-05 18:35:55.865,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=493136302C332C31302C3236362A30350D0A24474E524D432C313633353536
2026-07-05 18:35:55.875,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2E
2026-07-05 18:35:55.875,AS_GPS_HS->Helix,nmea,"$GNRMC,163556.80,V,,,,,,,050726,,,N*6F"
2026-07-05 18:35:55.875,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=38302C562C2C2C2C2C2C2C3035303732362C2C2C4E2A36460D0A24474E4747
2026-07-05 18:35:55.885,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=41
2026-07-05 18:35:55.885,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C3136333535362E38302C2C2C2C2C302C30302C39392E39392C2C2C2C2C2C
2026-07-05 18:35:55.895,AS_GPS_HS->Helix,nmea,"$GNGGA,163556.80,,,,,0,00,99.99,,,,,,*72"
2026-07-05 18:35:55.895,AS_GPS_HS->Helix,raw,RAW_LEN=5 HEX=2A37320D0A
2026-07-05 18:35:56.065,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:56.065,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535372E30302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:56.075,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:56.075,AS_GPS_HS->Helix,nmea,"$GNRMC,163557.00,V,,,,,,,050726,,,N*66"
2026-07-05 18:35:56.075,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36360D0A24474E4747412C3136333535372E30302C2C2C2C2C302C30
2026-07-05 18:35:56.085,AS_GPS_HS->Helix,nmea,"$GNGGA,163557.00,,,,,0,00,99.99,,,,,,*7B"
2026-07-05 18:35:56.085,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37420D0A
2026-07-05 18:35:56.265,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:56.265,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535372E32302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:56.275,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:56.275,AS_GPS_HS->Helix,nmea,"$GNRMC,163557.20,V,,,,,,,050726,,,N*64"
2026-07-05 18:35:56.275,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36340D0A24474E4747412C3136333535372E32302C2C2C2C2C302C30
2026-07-05 18:35:56.285,AS_GPS_HS->Helix,nmea,"$GNGGA,163557.20,,,,,0,00,99.99,,,,,,*79"
2026-07-05 18:35:56.285,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37390D0A
2026-07-05 18:35:56.355,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:56.355,AS_GPS_HS->Helix,nmea,"$GPHDG,266.0,0.0,E,0.0,E*5C"
2026-07-05 18:35:56.355,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3236362E302C302E302C452C302E302C452A35430D0A
2026-07-05 18:35:56.465,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:56.465,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535372E34302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:56.475,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:56.475,AS_GPS_HS->Helix,nmea,"$GNRMC,163557.40,V,,,,,,,050726,,,N*62"
2026-07-05 18:35:56.475,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36320D0A24474E4747412C3136333535372E34302C2C2C2C2C302C30
2026-07-05 18:35:56.485,AS_GPS_HS->Helix,nmea,"$GNGGA,163557.40,,,,,0,00,99.99,,,,,,*7F"
2026-07-05 18:35:56.485,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37460D0A
2026-07-05 18:35:56.655,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:56.655,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535372E36302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:56.665,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:56.665,AS_GPS_HS->Helix,nmea,"$GNRMC,163557.60,V,,,,,,,050726,,,N*60"
2026-07-05 18:35:56.665,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36300D0A24474E4747412C3136333535372E36302C2C2C2C2C302C30
2026-07-05 18:35:56.675,AS_GPS_HS->Helix,nmea,"$GNGGA,163557.60,,,,,0,00,99.99,,,,,,*7D"
2026-07-05 18:35:56.675,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37440D0A
2026-07-05 18:35:56.855,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:56.855,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535372E38302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:56.865,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:56.865,AS_GPS_HS->Helix,nmea,"$GNRMC,163557.80,V,,,,,,,050726,,,N*6E"
2026-07-05 18:35:56.865,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36450D0A24474E4747412C3136333535372E38302C2C2C2C2C302C30
2026-07-05 18:35:56.875,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=30
2026-07-05 18:35:56.875,AS_GPS_HS->Helix,nmea,"$GNGGA,163557.80,,,,,0,00,99.99,,,,,,*73"
2026-07-05 18:35:56.875,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C39392E39392C2C2C2C2C2C2A37330D0A2447504844472C3236362E302C30
2026-07-05 18:35:56.885,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2E
2026-07-05 18:35:56.885,AS_GPS_HS->Helix,nmea,"$GPHDG,266.0,0.0,E,0.0,E*5C"
2026-07-05 18:35:56.885,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=302C452C302E302C452A35430D0A24505453493136302C332C31302C323636
2026-07-05 18:35:56.895,AS_GPS_HS->Helix,nmea,"$PTSI160,3,10,266*05"
2026-07-05 18:35:56.895,AS_GPS_HS->Helix,raw,RAW_LEN=5 HEX=2A30350D0A
2026-07-05 18:35:57.055,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:57.055,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535382E30302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:57.065,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:57.065,AS_GPS_HS->Helix,nmea,"$GNRMC,163558.00,V,,,,,,,050726,,,N*69"
2026-07-05 18:35:57.065,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36390D0A24474E4747412C3136333535382E30302C2C2C2C2C302C30
2026-07-05 18:35:57.075,AS_GPS_HS->Helix,nmea,"$GNGGA,163558.00,,,,,0,00,99.99,,,,,,*74"
2026-07-05 18:35:57.075,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37340D0A
2026-07-05 18:35:57.265,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:57.265,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535382E32302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:57.275,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:57.275,AS_GPS_HS->Helix,nmea,"$GNRMC,163558.20,V,,,,,,,050726,,,N*6B"
2026-07-05 18:35:57.275,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36420D0A24474E4747412C3136333535382E32302C2C2C2C2C302C30
2026-07-05 18:35:57.285,AS_GPS_HS->Helix,nmea,"$GNGGA,163558.20,,,,,0,00,99.99,,,,,,*76"
2026-07-05 18:35:57.285,AS_GPS_HS->Helix,raw,RAW_LEN=18 HEX=302C39392E39392C2C2C2C2C2C2A37360D0A
2026-07-05 18:35:57.355,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:57.355,AS_GPS_HS->Helix,nmea,"$GPHDG,266.0,0.0,E,0.0,E*5C"
2026-07-05 18:35:57.355,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3236362E302C302E302C452C302E302C452A35430D0A
2026-07-05 18:35:57.475,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:35:57.475,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333535382E34302C562C2C2C2C2C2C2C3035303732362C
2026-07-05 18:35:57.475,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:35:57.475,AS_GPS_HS->Helix,nmea,"$GNRMC,163558.40,V,,,,,,,050726,,,N*6D"
2026-07-05 18:35:57.475,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=2C4E2A36440D0A24474E4747412C3136333535382E34302C2C2C2C2C302C30
